slug,source,substrate,severity,severity_prob,prompt_injection_prob,malicious_code_prob,secret_exposure_prob,untrusted_fetch_prob,content_len,defender_positive
stevengonsalvez-agent-bridge,claudemarketplaces,plugins,L2,0.9852,0.0010,0.0021,0.0947,0.2151,8192,False
pluginagentmarketplace-custom-plugin-bash-shell,claudemarketplaces,plugins,L2,0.8665,0.0007,0.0082,0.0048,0.0352,8192,False
gdanov-ipo-tracker-plugin,claudemarketplaces,plugins,L1,0.9774,0.0005,0.0001,0.0015,0.1403,3060,False
watzon-claude-code,claudemarketplaces,plugins,L2,0.8936,0.0005,0.0384,0.0009,0.3742,2425,False
tylergibbs1-codewarden,claudemarketplaces,plugins,L1,0.9907,0.0006,0.0005,0.0006,0.0079,8192,False
lightsoft-dev-claude-plugin-for-dev,claudemarketplaces,plugins,L1,0.9934,0.0002,0.0001,0.0004,0.0977,1321,False
cpicon-claude-code-plugins,claudemarketplaces,plugins,L1,0.9941,0.0003,0.0002,0.0004,0.0510,8192,False
bradwindy-writing-xcuitests,claudemarketplaces,plugins,L1,0.9915,0.0003,0.0002,0.0003,0.0010,1495,False
quadralay-webworks-claude-skills,claudemarketplaces,plugins,L1,0.9986,0.0002,0.0002,0.0001,0.0061,2384,False
thc1006-telecom-ops-claude-code-plugins,claudemarketplaces,plugins,L2,0.9828,0.0008,0.0155,0.0087,0.4586,8192,False
hibukki-yonatans-cc-marketplace,claudemarketplaces,plugins,L1,0.9961,0.0005,0.0001,0.0005,0.0398,3448,False
daturkel-dt-cc,claudemarketplaces,plugins,L1,0.9650,0.0001,0.0001,0.0007,0.0198,4353,False
elaraai-east-plugin,claudemarketplaces,plugins,L3,0.9468,0.0065,0.9273,0.0031,0.9359,7089,False
goodsmileduck-goodsmileduck-claude-registry,claudemarketplaces,plugins,L1,0.9880,0.0001,0.0004,0.0005,0.0070,5829,False
nategarelik-game-dev-supercharger,claudemarketplaces,plugins,L1,0.9926,0.0003,0.0011,0.0010,0.0222,8192,False
gaebalai-claude-code-marketplace,claudemarketplaces,plugins,L2,0.9891,0.0011,0.0007,0.0097,0.5094,8192,False
enzannometsuke-lynyx-claude,claudemarketplaces,plugins,L1,0.9861,0.0002,0.0001,0.0012,0.0192,8192,False
quydatsadboy-agent-skill,claudemarketplaces,plugins,L1,0.9984,0.0004,0.0010,0.0012,0.0349,8192,False
zach-source-claude-marketplace,claudemarketplaces,plugins,L0,0.9969,0.0004,0.0002,0.0006,0.0029,1124,False
echoleesong-claude-skills-plugin,claudemarketplaces,plugins,L2,0.9955,0.0023,0.0494,0.0063,0.9287,8192,False
shesha-io-shesha-plugins,claudemarketplaces,plugins,L0,0.9793,0.0003,0.0003,0.0006,0.0006,6604,False
captain-corgi-marketplace,claudemarketplaces,plugins,L0,0.9993,0.0008,0.0005,0.0015,0.0014,4421,False
pluginagentmarketplace-custom-plugin-aspnet-core,claudemarketplaces,plugins,L1,0.9978,0.0002,0.0002,0.0002,0.0023,6372,False
revsystem-claude-code-plugins,claudemarketplaces,plugins,L1,0.9969,0.0004,0.0003,0.0009,0.0352,8192,False
kkhys-claude-code-marketplace,claudemarketplaces,plugins,L1,0.9983,0.0003,0.0001,0.0001,0.5208,4296,False
thiagoedson-claude-frontforge,claudemarketplaces,plugins,L2,0.9980,0.0013,0.0162,0.0242,0.7143,8192,False
siliconagent-silicon-bot,claudemarketplaces,plugins,L1,0.9967,0.0003,0.0002,0.0006,0.0130,2455,False
rubenbranco-wandb-plot-skill,claudemarketplaces,plugins,L1,0.9971,0.0003,0.0010,0.0004,0.2271,3913,False
userad-agentmail,claudemarketplaces,plugins,L0,0.8609,0.0009,0.0044,0.0121,0.0039,8192,False
ven0m0-claude-config,claudemarketplaces,plugins,L1,0.9532,0.0001,0.0021,0.0008,0.0384,7512,False
wonjiko-claude-toymarket,claudemarketplaces,plugins,L1,0.9440,0.0008,0.0001,0.0003,0.3935,1626,False
methuz-methuz-claude-marketplace,claudemarketplaces,plugins,L1,0.9990,0.0008,0.0007,0.0026,0.0099,3876,False
bfreis-claude-mart,claudemarketplaces,plugins,L0,0.9976,0.0007,0.0001,0.0007,0.0052,3900,False
schappim-ekctl-skill,claudemarketplaces,plugins,L1,0.9907,0.0001,0.0003,0.0021,0.0025,2118,False
maxamillion-claude-oss-eval-plugin,claudemarketplaces,plugins,L1,0.9906,0.0003,0.0003,0.0004,0.1367,8192,False
harmaalbers-claude-requirements-framework,claudemarketplaces,plugins,L1,0.9620,0.0004,0.0004,0.0008,0.0023,8192,False
moonklabs-aiwf,claudemarketplaces,plugins,L2,0.9613,0.0018,0.0091,0.0023,0.0908,8192,False
thomasrohde-marketplace,claudemarketplaces,plugins,L1,0.9860,0.0014,0.0007,0.0006,0.0099,64,False
pluginagentmarketplace-custom-plugin-terraform,claudemarketplaces,plugins,L1,0.9951,0.0005,0.0004,0.0009,0.0015,5414,False
zenml-io-skills,claudemarketplaces,plugins,L1,0.9966,0.0001,0.0006,0.0002,0.0216,6538,False
beneficial-ai-foundation-lean4-claude-plugin,claudemarketplaces,plugins,L1,0.9929,0.0001,0.0026,0.0002,0.7739,342,False
sentiolabs-arc,claudemarketplaces,plugins,L3,0.9964,0.0139,0.9899,0.0147,0.8429,8192,False
jongwony-cc-plugin,claudemarketplaces,plugins,L1,0.8188,0.0003,0.0002,0.0023,0.0753,3937,False
cercova-studios-terminal-agent-plugins,claudemarketplaces,plugins,L1,0.9905,0.0004,0.0002,0.0014,0.0341,49,False
spences10-ralph-town,claudemarketplaces,plugins,L1,0.9884,0.0002,0.0002,0.0027,0.0125,2379,False
dezkareid-claude-code-marketplace,claudemarketplaces,plugins,L1,0.9979,0.0002,0.0001,0.0003,0.0963,244,False
chaorenex1-coding-workflow,claudemarketplaces,plugins,L1,0.9979,0.0002,0.0002,0.0004,0.0118,7286,False
potenlab-marketplace-potenlab,claudemarketplaces,plugins,L1,0.9734,0.0004,0.0002,0.0014,0.0230,8192,False
atc-net-atc-agentic-toolkit,claudemarketplaces,plugins,L1,0.5478,0.0006,0.0001,0.0002,0.0063,8192,False
landonschropp-agent-toolkit,claudemarketplaces,plugins,L1,0.9618,0.0001,0.0002,0.0002,0.0132,828,False
johnlindquist-claude-plugins,claudemarketplaces,plugins,L1,0.9983,0.0002,0.0001,0.0001,0.2673,1123,False
earthmanweb-serena-workflow-engine,claudemarketplaces,plugins,L1,0.9826,0.0002,0.0002,0.0019,0.1282,2681,False
rasmusgodske-dev-agent-workflow,claudemarketplaces,plugins,L1,0.9992,0.0002,0.0002,0.0004,0.0183,5370,False
tylergibbs1-ospack,claudemarketplaces,plugins,L0,0.9841,0.0006,0.0007,0.0012,0.0017,5040,False
rahulsub-code-practices-plugin,claudemarketplaces,plugins,L0,0.8443,0.0002,0.0004,0.0001,0.0004,2636,False
caseyg-caseys-claude,claudemarketplaces,plugins,L1,0.9959,0.0001,0.0001,0.0007,0.0321,2874,False
kudosx-claude-skill-cloud-aws,claudemarketplaces,plugins,L2,0.9242,0.0015,0.0043,0.0135,0.0079,2462,False
anomalyarmor-agents,claudemarketplaces,plugins,L1,0.9964,0.0002,0.0002,0.0010,0.0089,8192,False
josephanson-claude-plugin,claudemarketplaces,plugins,L1,0.9630,0.0003,0.0003,0.0008,0.4523,981,False
mikev10-olympus,claudemarketplaces,plugins,L1,0.9970,0.0002,0.0005,0.0004,0.0071,8192,False
bl1nk-bot-agent-library,claudemarketplaces,plugins,L1,0.9905,0.0010,0.0003,0.0003,0.0799,4576,False
sttts-skills,claudemarketplaces,plugins,L1,0.9995,0.0001,0.0001,0.0003,0.0041,4533,False
chinlung-claude-dev-workflow,claudemarketplaces,plugins,L1,0.9975,0.0002,0.0001,0.0003,0.0150,8192,False
e-stpierre-agentic-forge,claudemarketplaces,plugins,L2,0.9892,0.0021,0.0078,0.0075,0.0548,6706,False
barnabasj-claude,claudemarketplaces,plugins,L1,0.9697,0.0002,0.0001,0.0001,0.0208,2907,False
steveleve-claude-marketplace,claudemarketplaces,plugins,L1,0.9965,0.0001,0.0000,0.0002,0.0559,3958,False
wellmaintained-skills,claudemarketplaces,plugins,L1,0.9942,0.0003,0.0007,0.0003,0.0076,3451,False
hugoduncan-claude-marketplace,claudemarketplaces,plugins,L1,0.9712,0.0007,0.0001,0.0001,0.2314,1176,False
llimllib-aver,claudemarketplaces,plugins,L1,0.9694,0.0003,0.0010,0.0019,0.1800,4897,False
ranger-testing-trailhead,claudemarketplaces,plugins,L1,0.9763,0.0001,0.0001,0.0005,0.0085,746,False
coxwave-claude-plugins,claudemarketplaces,plugins,L1,0.9982,0.0003,0.0002,0.0003,0.1668,1867,False
swapkats-robin,claudemarketplaces,plugins,L1,0.9782,0.0004,0.0007,0.0015,0.0061,8192,False
vivalalova-agent-ide,claudemarketplaces,plugins,L1,0.9581,0.0006,0.0004,0.0008,0.0040,3396,False
joshuaramirez-ms-ado-az-claude-code-plugin,claudemarketplaces,plugins,L1,0.9868,0.0002,0.0001,0.0014,0.0045,5381,False
pluginagentmarketplace-custom-plugin-backend,claudemarketplaces,plugins,L1,0.9983,0.0002,0.0003,0.0004,0.0148,7605,False
zc277584121-cc-tmux-worktree-orchestration,claudemarketplaces,plugins,L2,0.6622,0.0005,0.0016,0.0057,0.0467,8192,False
h4x3rotab-redpill-vault,claudemarketplaces,plugins,L2,0.9728,0.0015,0.0075,0.0477,0.0560,2043,False
dakesan-marimo-cc,claudemarketplaces,plugins,L1,0.9219,0.0004,0.0001,0.0001,0.0050,4273,False
ess-dive-essdive-mcp,claudemarketplaces,plugins,L1,0.9667,0.0002,0.0002,0.0023,0.2459,8192,False
alliance-genome-agr_claude_code,claudemarketplaces,plugins,L1,0.9447,0.0005,0.0128,0.0024,0.0300,8192,False
deepaktiwari09-dt-workspace-plugin,claudemarketplaces,plugins,L1,0.9963,0.0002,0.0001,0.0003,0.0016,3560,False
misfitdev-claude-plugins,claudemarketplaces,plugins,L1,0.9867,0.0002,0.0002,0.0001,0.0271,822,False
pluginagentmarketplace-custom-plugin-postgresql,claudemarketplaces,plugins,L1,0.9962,0.0004,0.0005,0.0004,0.0007,5553,False
masseater-claude-code-plugin,claudemarketplaces,plugins,L1,0.9845,0.0004,0.0002,0.0002,0.0225,444,False
resolve-io-.prism,claudemarketplaces,plugins,L0,0.9671,0.0006,0.0007,0.0004,0.0051,332,False
kubestellar-claude-plugins,claudemarketplaces,plugins,L1,0.9647,0.0003,0.0014,0.0027,0.0229,8192,False
contextgraph-claude-code-plugin,claudemarketplaces,plugins,L1,0.9961,0.0002,0.0002,0.0003,0.0060,4972,False
hundong2-my-friends-claude,claudemarketplaces,plugins,L1,0.9649,0.0003,0.0001,0.0007,0.0068,4168,False
muspelheim-claude-roaster,claudemarketplaces,plugins,L1,0.9820,0.0009,0.0010,0.0008,0.0151,8192,False
az9713-claude-canvas,claudemarketplaces,plugins,L1,0.9929,0.0006,0.0003,0.0013,0.4374,8192,False
seanedwards-ai-dotfiles,claudemarketplaces,plugins,L0,0.9678,0.0004,0.0004,0.0006,0.0004,64,False
datamaker-kr-synapse-claude-marketplace,claudemarketplaces,plugins,L1,0.9923,0.0006,0.0002,0.0008,0.0679,8192,False
bowentan-super-agent,claudemarketplaces,plugins,L1,0.9989,0.0002,0.0001,0.0006,0.2230,2348,False
xmgrex-ccx-arsenal,claudemarketplaces,plugins,L1,0.8001,0.0006,0.0006,0.0006,0.0162,2080,False
leonardocouy-cc-datadog,claudemarketplaces,plugins,L1,0.9901,0.0003,0.0001,0.0010,0.0010,2713,False
bherbruck-mcp-debugger,claudemarketplaces,plugins,L2,0.6201,0.0008,0.0018,0.0023,0.0109,6436,False
durandom-rhdh-skill,claudemarketplaces,plugins,L1,0.9945,0.0002,0.0001,0.0005,0.0012,4207,False
winwin-inc-claude-plugins,claudemarketplaces,plugins,L1,0.9918,0.0004,0.0003,0.0012,0.1412,8192,False
pluginagentmarketplace-custom-plugin-machine-learning,claudemarketplaces,plugins,L1,0.9992,0.0005,0.0005,0.0003,0.0051,8192,False
cn-dataworks-pbi-squire-plugin,claudemarketplaces,plugins,L2,0.9764,0.0013,0.0086,0.0188,0.5633,8192,False
seolcoding-claude-plugin-paper,claudemarketplaces,plugins,L1,0.5923,0.0002,0.0002,0.0007,0.0037,6038,False
mineru98-dev-consultant-skills,claudemarketplaces,plugins,L1,0.9875,0.0004,0.0003,0.0012,0.0309,8192,False
filipas123-claude-code-pkc-v1,claudemarketplaces,plugins,L1,0.9899,0.0005,0.0008,0.0011,0.0044,9,False
dutchthenomad-claude-flow,claudemarketplaces,plugins,L1,0.9819,0.0003,0.0008,0.0006,0.0174,7182,False
undoio-addons,claudemarketplaces,plugins,L1,0.9821,0.0006,0.0015,0.0024,0.0051,2704,False
tylergibbs1-breadcrumb,claudemarketplaces,plugins,L1,0.9751,0.0005,0.0001,0.0006,0.0033,8192,False
lineofflight-claude-code-plugins,claudemarketplaces,plugins,L1,0.9715,0.0001,0.0001,0.0005,0.0196,723,False
anexpn-claude-plugins,claudemarketplaces,plugins,L1,0.9961,0.0002,0.0002,0.0001,0.0262,1089,False
thilinatlm-agent-skills,claudemarketplaces,plugins,L1,0.8504,0.0001,0.0001,0.0004,0.0026,1055,False
layer-fi-bookkeeper-skill,claudemarketplaces,plugins,L1,0.9937,0.0002,0.0001,0.0008,0.2663,1653,False
dominik-rehse-stdd,claudemarketplaces,plugins,L1,0.9638,0.0009,0.0006,0.0021,0.0031,4796,False
azusachino-harus-skills,claudemarketplaces,plugins,L1,0.9981,0.0001,0.0001,0.0007,0.0061,3184,False
sk8metalme-ai-agent-setup,claudemarketplaces,plugins,L2,0.9327,0.0022,0.1519,0.0071,0.6464,8192,False
ankish8-storybook-npm,claudemarketplaces,plugins,L1,0.9511,0.0003,0.0001,0.0011,0.0033,1762,False
eirenik0-log-analyzer,claudemarketplaces,plugins,L1,0.7479,0.0010,0.0548,0.0012,0.2910,8192,False
pluginagentmarketplace-custom-plugin-ios,claudemarketplaces,plugins,L1,0.9990,0.0002,0.0003,0.0003,0.0036,7573,False
mikegazzaruso-codemap,claudemarketplaces,plugins,L1,0.9846,0.0002,0.0003,0.0057,0.0090,2744,False
preferredcredit-pci-claude-code-toolbox,claudemarketplaces,plugins,L0,0.9330,0.0006,0.0009,0.0004,0.0120,626,False
1broseidon-marketplace,claudemarketplaces,plugins,L1,0.9063,0.0002,0.0002,0.0001,0.0151,2928,False
rickardp-blueprint-mode,claudemarketplaces,plugins,L1,0.9942,0.0002,0.0001,0.0005,0.0162,7332,False
weiwei-mao-hydrology-skills,claudemarketplaces,plugins,L1,0.9989,0.0005,0.0015,0.0005,0.4996,8192,False
omgpointless-aspy,claudemarketplaces,plugins,L1,0.9719,0.0003,0.0001,0.0003,0.0761,3949,False
lulzx-claude-code,claudemarketplaces,plugins,L1,0.9994,0.0002,0.0001,0.0003,0.7773,511,False
dobeutech-dobeu-claude-skills,claudemarketplaces,plugins,L0,0.9991,0.0005,0.0009,0.0007,0.0006,5305,False
birdcar-claude-plugins,claudemarketplaces,plugins,L1,0.9943,0.0003,0.0002,0.0028,0.0589,8192,False
meaningfy-ws-agent-skills,claudemarketplaces,plugins,L1,0.6156,0.0005,0.0007,0.0003,0.0073,2188,False
jordanburke-supabase-typed-query,claudemarketplaces,plugins,L0,0.9994,0.0017,0.0005,0.0035,0.0003,8192,False
mikeebuilds-diagnostic-playground,claudemarketplaces,plugins,L1,0.9961,0.0006,0.0001,0.0008,0.0071,4983,False
tanaka-naoki-japanese-creative-writing,claudemarketplaces,plugins,L0,0.9666,0.0012,0.0019,0.0007,0.0025,8192,False
jsai23-claude-tooling,claudemarketplaces,plugins,L1,0.9959,0.0003,0.0004,0.0002,0.0054,8192,False
chuggies510-feature-dev-harnessed,claudemarketplaces,plugins,L1,0.9863,0.0002,0.0002,0.0008,0.0024,8192,False
baeseokjae-claude-code-cockpit,claudemarketplaces,plugins,L1,0.9908,0.0004,0.0001,0.0011,0.0049,8192,False
zygi-bio_tool_skills,claudemarketplaces,plugins,L1,0.9991,0.0006,0.0008,0.0006,0.0020,600,False
intellegam-claude-plugins,claudemarketplaces,plugins,L1,0.6154,0.0001,0.0001,0.0003,0.0122,1348,False
aaronmaturen-claude-plugin,claudemarketplaces,plugins,L1,0.8478,0.0006,0.0062,0.0028,0.0379,8013,False
corbits-infra-corbits-skill,claudemarketplaces,plugins,L1,0.9943,0.0006,0.0004,0.0024,0.3949,1699,False
freeplayai-freeplay-plugin,claudemarketplaces,plugins,L1,0.9744,0.0005,0.0002,0.0058,0.0160,3923,False
norifumi3-cc-marketplace,claudemarketplaces,plugins,L1,0.9985,0.0015,0.0003,0.0009,0.7342,1150,False
myk-org-claude-code-config,claudemarketplaces,plugins,L1,0.9834,0.0001,0.0001,0.0009,0.0114,893,False
triptechtravel-slackbuzz-cli,claudemarketplaces,plugins,L2,0.7995,0.0007,0.0518,0.0041,0.1639,8192,False
wondersauce-claude-code-plugin,claudemarketplaces,plugins,L1,0.9970,0.0005,0.0002,0.0005,0.0142,8192,False
pluginagentmarketplace-custom-plugin-vue,claudemarketplaces,plugins,L1,0.9943,0.0003,0.0003,0.0003,0.0020,8192,False
sonesuke-docgraph,claudemarketplaces,plugins,L1,0.6789,0.0007,0.1488,0.0016,0.3680,7144,False
vgeshel-local-skills,claudemarketplaces,plugins,L2,0.5675,0.0015,0.0008,0.0016,0.9260,3956,False
rstarkey-s5y-plugins,claudemarketplaces,plugins,L1,0.9736,0.0001,0.0004,0.0001,0.0029,2713,False
sontixyou-claude-code-plugin-upgrader,claudemarketplaces,plugins,L1,0.9860,0.0006,0.0018,0.0011,0.1857,1010,False
teamtuna-tuna-claude-marketplace,claudemarketplaces,plugins,L1,0.9981,0.0003,0.0002,0.0005,0.0986,4662,False
involvex-involvex-claude-marketplace,claudemarketplaces,plugins,L1,0.9916,0.0001,0.0001,0.0002,0.0217,3690,False
yzlin-supaviber,claudemarketplaces,plugins,L1,0.9949,0.0005,0.0014,0.0010,0.0040,8192,False
kevnk-skillify,claudemarketplaces,plugins,L1,0.9912,0.0009,0.0003,0.0007,0.4918,3068,False
julien92-claude-code-marketplace,claudemarketplaces,plugins,L1,0.9995,0.0002,0.0001,0.0002,0.1981,1521,False
nothflare-feature-tree,claudemarketplaces,plugins,L1,0.9670,0.0002,0.0002,0.0007,0.0290,7700,False
takemi-ohama-ai-agent-marketplace,claudemarketplaces,plugins,L1,0.9974,0.0013,0.0001,0.0009,0.6927,5394,False
mindfold-ai-docs,claudemarketplaces,plugins,L0,0.9928,0.0004,0.0003,0.0007,0.0010,1466,False
jrc2139-claude-plugin-sema,claudemarketplaces,plugins,L1,0.9956,0.0002,0.0004,0.0006,0.0633,3745,False
pluginagentmarketplace-custom-plugin-computer-science,claudemarketplaces,plugins,L1,0.9992,0.0005,0.0004,0.0002,0.0042,7014,False
connsulting-claude-code-plugins,claudemarketplaces,plugins,L1,0.9977,0.0002,0.0001,0.0002,0.0525,975,False
kempsterrrr-personal-claude-skills,claudemarketplaces,plugins,L1,0.9730,0.0005,0.0010,0.0005,0.0030,67,False
entrinsik-org-claude-plugins,claudemarketplaces,plugins,L1,0.9003,0.0002,0.0002,0.0002,0.0056,737,False
dreamiurg-claude-session-topics,claudemarketplaces,plugins,L1,0.9981,0.0003,0.0003,0.0005,0.0099,3079,False
hereinthehive-gotrino-inclusion,claudemarketplaces,plugins,L0,0.9961,0.0017,0.0007,0.0020,0.0007,8192,False
breakds-claude.bds,claudemarketplaces,plugins,L1,0.9892,0.0004,0.0005,0.0003,0.0116,44,False
lefant-claude-code-plugins,claudemarketplaces,plugins,L1,0.9984,0.0001,0.0003,0.0007,0.0247,605,False
0oastro-kawai-girl-output-style,claudemarketplaces,plugins,L1,0.9945,0.0001,0.0004,0.0003,0.0052,6284,False
salimhamed-claude-code-flow,claudemarketplaces,plugins,L2,0.9957,0.0011,0.0051,0.0160,0.0943,4080,False
tjboudreaux-cc-visualization-skills,claudemarketplaces,plugins,L0,0.9604,0.0002,0.0002,0.0003,0.0007,1444,False
covayurt-awesome-agent-toolkit,claudemarketplaces,plugins,L1,0.9842,0.0001,0.0002,0.0007,0.0719,2132,False
tumblecat44-only-english,claudemarketplaces,plugins,L0,0.9990,0.0003,0.0004,0.0005,0.0003,38,False
qmu-workaholic,claudemarketplaces,plugins,L2,0.9452,0.0008,0.0012,0.0035,0.0744,5630,False
nethercore-systems-nethercore-ai-plugins,claudemarketplaces,plugins,L0,0.9984,0.0007,0.0005,0.0011,0.0021,2289,False
queelius-claude-anvil,claudemarketplaces,plugins,L1,0.9985,0.0003,0.0001,0.0001,0.1144,3082,False
porkbutts-porkbutts-n-taters,claudemarketplaces,plugins,L1,0.9959,0.0003,0.0005,0.0007,0.0469,6660,False
noahrasheta-shipfast,claudemarketplaces,plugins,L1,0.9994,0.0002,0.0001,0.0005,0.0241,8192,False
moveindustries-move-skills,claudemarketplaces,plugins,L2,0.9913,0.0011,0.0060,0.0666,0.3757,2469,False
xxdesmus-claude-alertr,claudemarketplaces,plugins,L1,0.8856,0.0005,0.0014,0.0088,0.0226,6992,False
narumiruna-context7-skills-skill,claudemarketplaces,plugins,L1,0.9689,0.0001,0.0002,0.0006,0.0601,537,False
tonyyont-date-planner,claudemarketplaces,plugins,L1,0.8520,0.0006,0.0005,0.0003,0.2614,2743,False
bishwas-py-forge,claudemarketplaces,plugins,L1,0.9962,0.0001,0.0001,0.0001,0.0228,3145,False
crgeee-google-playstore-toolkit,claudemarketplaces,plugins,L1,0.9799,0.0014,0.0014,0.0008,0.0149,8192,False
oxhagolli-clawdskillz,claudemarketplaces,plugins,L1,0.9987,0.0002,0.0003,0.0001,0.0084,4884,False
sttts-beads-skill,claudemarketplaces,plugins,L1,0.9869,0.0004,0.0003,0.0007,0.0036,1270,False
natifridman-claude-plugins,claudemarketplaces,plugins,L0,0.9969,0.0011,0.0003,0.0007,0.0008,5276,False
galligan-skillstash,claudemarketplaces,plugins,L1,0.9989,0.0003,0.0001,0.0002,0.1070,1869,False
demansou-resume-builder,claudemarketplaces,plugins,L1,0.9986,0.0001,0.0003,0.0003,0.1011,5431,False
pluginagentmarketplace-custom-plugin-api-design,claudemarketplaces,plugins,L1,0.9965,0.0002,0.0001,0.0002,0.0046,7435,False
mileschou-claude-marketplace,claudemarketplaces,plugins,L1,0.9980,0.0019,0.0003,0.0004,0.7767,711,False
yoshiwatanabe-yoshiwatanabe-plugins,claudemarketplaces,plugins,L1,0.9917,0.0001,0.0002,0.0014,0.0025,1828,False
khirotaka-cc-plugins,claudemarketplaces,plugins,L1,0.9975,0.0016,0.0003,0.0002,0.8049,207,False
memorysaver-looplia-skills,claudemarketplaces,plugins,L1,0.9746,0.0001,0.0001,0.0003,0.0063,1177,False
wannabefro-wanplugins,claudemarketplaces,plugins,L1,0.9905,0.0003,0.0001,0.0001,0.0196,1290,False
byteagenten-byteagenten-marketplace,claudemarketplaces,plugins,L1,0.9983,0.0003,0.0002,0.0004,0.0359,4816,False
bryanmig-claude-plugins,claudemarketplaces,plugins,L1,0.9943,0.0003,0.0000,0.0001,0.3312,878,False
kerinin-claude-modes,claudemarketplaces,plugins,L1,0.9424,0.0003,0.0005,0.0019,0.0047,8192,False
hnegishi-cc-prtools,claudemarketplaces,plugins,L1,0.9835,0.0001,0.0001,0.0003,0.0344,3772,False
araa47-ez-google,claudemarketplaces,plugins,L2,0.5712,0.0003,0.0009,0.0045,0.2550,2016,False
shsym-claude-session-tools,claudemarketplaces,plugins,L2,0.9552,0.0004,0.0006,0.0098,0.0065,2355,False
ekson73-ekson-claude-plugins,claudemarketplaces,plugins,L1,0.9904,0.0002,0.0002,0.0001,0.0298,3062,False
fongandrew-banana-stand,claudemarketplaces,plugins,L1,0.9942,0.0001,0.0003,0.0004,0.0096,772,False
stavarengo-ralph-wiggum-loop,claudemarketplaces,plugins,L1,0.8290,0.0006,0.0006,0.0021,0.0231,8192,False
joa23-claude-zed-follow,claudemarketplaces,plugins,L0,0.9197,0.0003,0.0029,0.0006,0.0129,1287,False
johnhenry-clapplications,claudemarketplaces,plugins,L1,0.9906,0.0001,0.0001,0.0003,0.0777,3535,False
