slug,source,substrate,severity,severity_prob,prompt_injection_prob,malicious_code_prob,secret_exposure_prob,untrusted_fetch_prob,content_len,defender_positive
Terryc21/workflow-audit,github_plugins,plugins,L1,0.9120,0.0014,0.0050,0.0031,0.1342,2048,False
devsforge/marketplace,github_plugins,plugins,L1,0.9145,0.0016,0.0115,0.0053,0.2752,2048,False
dbwls99706/ros2-engineering-skills,github_plugins,plugins,L1,0.8631,0.0015,0.0046,0.0030,0.0765,2048,False
GadaaLabs/claude-code-on-steroids,github_plugins,plugins,L3,0.9791,0.0279,0.9463,0.0204,0.8753,2048,False
henkisdabro/wookstar-claude-plugins,github_plugins,plugins,L1,0.9122,0.0018,0.0158,0.0059,0.6704,2048,False
sigridjineth/hello-ansible-skills,github_plugins,plugins,L0,0.5569,0.0014,0.0019,0.0013,0.0691,2048,False
ChanMeng666/claude-code-audio-hooks,github_plugins,plugins,L1,0.9211,0.0017,0.0146,0.0061,0.1647,2048,False
kaldown/ccpm,github_plugins,plugins,L2,0.5786,0.0034,0.0289,0.0264,0.1810,2048,False
ahmed-lakosha/odoo-plugins,github_plugins,plugins,L1,0.9660,0.0014,0.0044,0.0029,0.2162,2048,False
jakedahn/pomodoro,github_plugins,plugins,L1,0.8795,0.0015,0.0076,0.0041,0.1433,2048,False
nealcaren/social-data-analysis,github_plugins,plugins,L1,0.9570,0.0013,0.0026,0.0019,0.3932,2048,False
kastelldev/kastell,github_plugins,plugins,L1,0.5395,0.0033,0.0626,0.0124,0.2417,2048,False
adrianosantostreina/delphi-dev,github_plugins,plugins,L1,0.9529,0.0013,0.0051,0.0034,0.2210,2048,False
yizhiyanhua-ai/youtube-ai-digest,github_plugins,plugins,L1,0.7366,0.0030,0.0303,0.0116,0.7888,2048,False
sstklen/yes.md,github_plugins,plugins,L0,0.9311,0.0031,0.0046,0.0029,0.0165,108,False
coreviz/cli,github_plugins,plugins,L1,0.6903,0.0019,0.0058,0.0029,0.0441,2048,False
theneoai/awesome-skills,github_plugins,plugins,L1,0.8634,0.0018,0.0069,0.0034,0.1448,2048,False
richlander/dotnet-skills,github_plugins,plugins,L1,0.9275,0.0016,0.0050,0.0032,0.1478,2048,False
vintasoftware/django-ai-plugins,github_plugins,plugins,L0,0.9580,0.0033,0.0050,0.0036,0.0083,2048,False
verygoodplugins/mcp-automem,github_plugins,plugins,L1,0.9207,0.0019,0.0138,0.0062,0.1818,2048,False
praetorian-inc/hadrian,github_plugins,plugins,L1,0.6476,0.0015,0.0054,0.0036,0.0632,2048,False
sivaprasadreddy/sivalabs-marketplace,github_plugins,plugins,L1,0.9636,0.0013,0.0027,0.0019,0.4444,2048,False
andrehuang/academic-writing-agents,github_plugins,plugins,L1,0.9255,0.0016,0.0060,0.0034,0.1603,2048,False
hadamyeedady12-dev/claude-ultimate-hud,github_plugins,plugins,L1,0.8929,0.0018,0.0126,0.0060,0.3297,2048,False
belumume/claude-skills,github_plugins,plugins,L1,0.9378,0.0016,0.0072,0.0045,0.1521,2048,False
agenticnotetaking/eidos,github_plugins,plugins,L1,0.8866,0.0017,0.0141,0.0071,0.3625,2048,False
CoderMageFox/claudecode-codex-subagents,github_plugins,plugins,L2,0.5839,0.0080,0.0915,0.0416,0.6577,2048,False
DaanFerdinandusse/AI-agent-plugins,github_plugins,plugins,L1,0.9673,0.0014,0.0043,0.0029,0.2555,2048,False
OutlineDriven/outline-driven-development,github_plugins,plugins,L1,0.7611,0.0017,0.0199,0.0080,0.1877,2048,False
tuist/claude-marketplace,github_plugins,plugins,L1,0.8302,0.0014,0.0028,0.0021,0.1603,2048,False
artokun/comfyui-mcp,github_plugins,plugins,L2,0.6779,0.0099,0.0897,0.0641,0.5902,2048,False
cliftonc/drizzle-cube,github_plugins,plugins,L1,0.6018,0.0015,0.0040,0.0024,0.0491,2048,False
forsonny/The-Crucible-Writing-System-For-Claude,github_plugins,plugins,L1,0.9007,0.0015,0.0027,0.0023,0.1317,2048,False
piotrjura/pm,github_plugins,plugins,L1,0.6723,0.0023,0.0306,0.0132,0.2227,2048,False
slackapi/slack-mcp-plugin,github_plugins,plugins,L1,0.8394,0.0016,0.0088,0.0064,0.0781,2048,False
Zal4DW/career-helper,github_plugins,plugins,L1,0.9288,0.0016,0.0030,0.0023,0.1635,2048,False
blas0/UnseveredMemory,github_plugins,plugins,L1,0.8230,0.0018,0.0097,0.0056,0.0807,2048,False
NYCU-Chung/claude-line-channel,github_plugins,plugins,L3,0.9033,0.0097,0.8141,0.0161,0.7469,2048,False
masuP9/a11y-specialist-skills,github_plugins,plugins,L1,0.5068,0.0014,0.0021,0.0013,0.1065,2048,False
travisjneuman/.claude,github_plugins,plugins,L1,0.8506,0.0019,0.0245,0.0078,0.4698,249,False
mapbox/mapbox-agent-skills,github_plugins,plugins,L1,0.9053,0.0014,0.0027,0.0020,0.1469,2048,False
bfollington/terma,github_plugins,plugins,L1,0.9567,0.0012,0.0045,0.0024,0.2697,2048,False
seongsu-kang/tycono,github_plugins,plugins,L1,0.6979,0.0022,0.0335,0.0129,0.2929,2048,False
EvanThomasLuke/Awesome-AI-Security-Skills,github_plugins,plugins,L1,0.9237,0.0016,0.0095,0.0042,0.1822,2029,False
aws-samples/sample-autonomous-cloud-coding-agents,github_plugins,plugins,L2,0.4620,0.0040,0.0692,0.0236,0.5817,2048,False
regression-io/coder-config,github_plugins,plugins,L1,0.8197,0.0019,0.0153,0.0095,0.1224,2048,False
Nimbleway/agent-skills,github_plugins,plugins,L1,0.8693,0.0022,0.0124,0.0089,0.8584,2048,False
Backtthefuture/skillmanager,github_plugins,plugins,L3,0.5583,0.0158,0.3960,0.0482,0.7925,1950,False
wisdomgraph/mega-code,github_plugins,plugins,L1,0.9226,0.0018,0.0133,0.0058,0.1826,2048,False
Soein/swarmesh,github_plugins,plugins,L1,0.4298,0.0055,0.0938,0.0210,0.7163,2048,False
janbjorge/rekal,github_plugins,plugins,L1,0.9333,0.0016,0.0078,0.0046,0.1521,2048,False
dexhorthy/slopfiles,github_plugins,plugins,L1,0.9742,0.0014,0.0033,0.0023,0.6251,712,False
danielmiessler/PAIPlugin,github_plugins,plugins,L1,0.8237,0.0022,0.0355,0.0075,0.3100,2048,False
schoberg/google-ranking-signals-plugin,github_plugins,plugins,L1,0.9596,0.0013,0.0033,0.0028,0.3123,2048,False
EverMind-AI/evermem-claude-code,github_plugins,plugins,L3,0.9803,0.0271,0.9451,0.0198,0.8741,2048,False
Unsupervisedcom/deepwork,github_plugins,plugins,L1,0.9192,0.0014,0.0114,0.0054,0.3375,2048,False
langchain-ai/langsmith-claude-code-plugins,github_plugins,plugins,L1,0.9180,0.0012,0.0054,0.0036,0.1915,2048,False
camilleroux/veille-techno,github_plugins,plugins,L1,0.5639,0.0041,0.0537,0.0197,0.7029,2048,False
OWASP/secure-agent-playbook,github_plugins,plugins,L0,0.9112,0.0019,0.0036,0.0026,0.0120,2048,False
lightninglabs/lightning-agent-tools,github_plugins,plugins,L2,0.7070,0.0137,0.0994,0.0901,0.6060,2048,False
adrianpuiu/specification-document-generator,github_plugins,plugins,L1,0.9591,0.0019,0.0073,0.0043,0.7740,2048,False
norman-finance/norman-mcp-server,github_plugins,plugins,L1,0.9383,0.0016,0.0116,0.0045,0.1182,2048,False
tolibear/promptify-skill,github_plugins,plugins,L1,0.9106,0.0014,0.0053,0.0041,0.1707,2048,False
parallel-web/parallel-agent-skills,github_plugins,plugins,L3,0.9794,0.0288,0.9496,0.0209,0.8876,2048,False
vaayne/agent-kit,github_plugins,plugins,L1,0.9580,0.0015,0.0063,0.0041,0.6224,2048,False
vincentkoc/dotskills,github_plugins,plugins,L1,0.8334,0.0021,0.0302,0.0074,0.2162,2048,False
acostanzo/quickstop,github_plugins,plugins,L1,0.8800,0.0017,0.0102,0.0085,0.7785,2048,False
huangzesen/lingtai,github_plugins,plugins,L1,0.5528,0.0028,0.0411,0.0132,0.1507,2048,False
RehgLab/ArcDeck,github_plugins,plugins,L1,0.9089,0.0017,0.0076,0.0037,0.0321,2048,False
ItMeDiaTech/rag-cli,github_plugins,plugins,L1,0.9202,0.0014,0.0052,0.0039,0.1575,2048,False
cookjohn/teammcp,github_plugins,plugins,L1,0.8867,0.0017,0.0167,0.0074,0.1662,2048,False
coderabbitai/claude-plugin,github_plugins,plugins,L3,0.9797,0.0274,0.9468,0.0198,0.8780,1704,False
DataDog/datadog-api-claude-plugin,github_plugins,plugins,L1,0.9155,0.0014,0.0031,0.0024,0.0894,2048,False
shahshrey/awesome-claude-code-mastery,github_plugins,plugins,L1,0.6660,0.0021,0.0082,0.0037,0.0278,2048,False
mistyhx/frontend-design-audit,github_plugins,plugins,L1,0.8593,0.0014,0.0067,0.0055,0.2602,2048,False
lessthanseventy/excessibility,github_plugins,plugins,L1,0.4915,0.0013,0.0031,0.0022,0.0552,2048,False
NTCoding/autonomous-claude-agent-team,github_plugins,plugins,L1,0.6706,0.0023,0.0372,0.0121,0.3868,2048,False
FradSer/dotfiles,github_plugins,plugins,L3,0.8604,0.0142,0.6715,0.0397,0.7467,2048,False
adobe/skills,github_plugins,plugins,L1,0.9694,0.0013,0.0051,0.0035,0.5159,2048,False
caidish/cAI-tools,github_plugins,plugins,L1,0.6389,0.0022,0.0248,0.0153,0.2357,2048,False
tyrchen/claude-skills,github_plugins,plugins,L1,0.9709,0.0013,0.0046,0.0034,0.4670,2048,False
zstmfhy/naiba-openai-work-assistant,github_plugins,plugins,L1,0.9163,0.0019,0.0102,0.0062,0.3013,2048,False
Jamie-BitFlight/claude_skills,github_plugins,plugins,L1,0.9059,0.0020,0.0242,0.0058,0.2207,2048,False
pymc-labs/python-analytics-skills,github_plugins,plugins,L1,0.9397,0.0014,0.0033,0.0021,0.1988,2048,False
ourines/worktree-task-plugin,github_plugins,plugins,L2,0.7046,0.0105,0.0945,0.0751,0.4019,2048,False
hamelsmu/hamelnb,github_plugins,plugins,L2,0.5492,0.0044,0.0623,0.0304,0.4345,2048,False
tody-agent/codymaster,github_plugins,plugins,L1,0.8306,0.0024,0.0330,0.0082,0.4173,2048,False
maquina-app/rails-claude-code,github_plugins,plugins,L1,0.9744,0.0013,0.0033,0.0023,0.3199,2048,False
web-arena-x/webarena-infinity,github_plugins,plugins,L1,0.8237,0.0017,0.0161,0.0100,0.3469,2048,False
niracler/plrom,github_plugins,plugins,L0,0.6151,0.0022,0.0043,0.0034,0.1106,2048,False
aniketpanjwani/local_media_tools,github_plugins,plugins,L1,0.8870,0.0023,0.0139,0.0091,0.8432,2048,False
hieutrtr/ralphmad,github_plugins,plugins,L3,0.9792,0.0294,0.9503,0.0212,0.8872,2048,False
pydantic/skills,github_plugins,plugins,L0,0.7669,0.0014,0.0026,0.0015,0.0331,1237,False
render-oss/skills,github_plugins,plugins,L3,0.9813,0.0244,0.9364,0.0198,0.8412,2048,False
swiftwasm/Swift-Wasm-Agent-Skill,github_plugins,plugins,L1,0.8299,0.0014,0.0027,0.0021,0.1342,2048,False
wquguru/exoshell,github_plugins,plugins,L1,0.8720,0.0021,0.0145,0.0072,0.5296,2046,False
zw008/VMware-AIops,github_plugins,plugins,L1,0.8323,0.0017,0.0156,0.0079,0.1693,2048,False
aviflombaum/claude-code-in-avinyc,github_plugins,plugins,L1,0.9674,0.0014,0.0053,0.0027,0.5211,2048,False
leanprover/skills,github_plugins,plugins,L0,0.7986,0.0016,0.0022,0.0015,0.0260,2048,False
k-kohey/axe,github_plugins,plugins,L1,0.6107,0.0023,0.0265,0.0165,0.3224,2048,False
Clemens865/Claude-Pulse,github_plugins,plugins,L1,0.8957,0.0018,0.0132,0.0065,0.1669,2048,False
lis186/SourceAtlas,github_plugins,plugins,L1,0.9000,0.0021,0.0134,0.0076,0.8041,2048,False
johnxie/awesome-code-docs,github_plugins,plugins,L0,0.8652,0.0019,0.0038,0.0025,0.0125,2048,False
eth0izzle/security-skills,github_plugins,plugins,L1,0.8761,0.0016,0.0141,0.0075,0.1269,2048,False
mykpono/ultimate-seo-geo,github_plugins,plugins,L2,0.6635,0.0104,0.0602,0.0523,0.9019,2048,False
etr/groundwork,github_plugins,plugins,L1,0.9653,0.0014,0.0071,0.0033,0.4034,2048,False
SpillwaveSolutions/skilz-cli,github_plugins,plugins,L2,0.4809,0.0034,0.0450,0.0234,0.5553,2048,False
rknall/claude-skills,github_plugins,plugins,L1,0.9548,0.0012,0.0029,0.0019,0.5093,2048,False
sdsrss/claude-mem-lite,github_plugins,plugins,L1,0.9044,0.0014,0.0079,0.0047,0.1194,2048,False
terrylica/cc-skills,github_plugins,plugins,L1,0.9090,0.0016,0.0153,0.0063,0.2509,2048,False
shelby/shelby-skills,github_plugins,plugins,L0,0.7797,0.0016,0.0041,0.0029,0.0175,2048,False
manojbajaj95/claude-gtm-plugin,github_plugins,plugins,L1,0.9479,0.0015,0.0034,0.0022,0.2454,2048,False
0oooooooo0/skillless,github_plugins,plugins,L1,0.8927,0.0017,0.0135,0.0066,0.2333,2048,False
0xrdan/claude-router,github_plugins,plugins,L1,0.9643,0.0013,0.0062,0.0038,0.2119,2048,False
ryanthedev/oberskills,github_plugins,plugins,L1,0.9533,0.0015,0.0066,0.0045,0.2982,2048,False
panewslab/skills,github_plugins,plugins,L1,0.9466,0.0016,0.0076,0.0051,0.8262,2048,False
xujingchen1996/research-app-toolkit,github_plugins,plugins,L1,0.9624,0.0014,0.0071,0.0037,0.2760,2048,False
bostonaholic/reflect,github_plugins,plugins,L1,0.7941,0.0023,0.0171,0.0110,0.4841,2048,False
tjboudreaux/cc-thinking-skills,github_plugins,plugins,L0,0.8283,0.0019,0.0039,0.0022,0.0303,2048,False
niqibiao/unity-cli-plugin,github_plugins,plugins,L1,0.6016,0.0025,0.0286,0.0136,0.1915,2048,False
MadAppGang/mnemex,github_plugins,plugins,L3,0.9559,0.0164,0.8966,0.0197,0.8157,2048,False
proyecto26/notebooklm-ai-plugin,github_plugins,plugins,L2,0.7404,0.0171,0.1033,0.0962,0.7128,2048,False
yi-john-huang/sdd-mcp,github_plugins,plugins,L1,0.8656,0.0017,0.0145,0.0058,0.1221,2048,False
terraphim/terraphim-ai,github_plugins,plugins,L3,0.9805,0.0308,0.9448,0.0216,0.8854,2048,False
gabriel-dehan/claude_hooks,github_plugins,plugins,L1,0.7170,0.0020,0.0135,0.0086,0.1368,2048,False
syncable-dev/memtrace-public,github_plugins,plugins,L1,0.8432,0.0017,0.0066,0.0041,0.0878,2048,False
xhyqaq/superpowers-plus,github_plugins,plugins,L2,0.5319,0.0035,0.0443,0.0240,0.3766,2048,False
data-goblin/fabric-cli-plugin,github_plugins,plugins,L1,0.9458,0.0013,0.0088,0.0046,0.2909,2048,False
2lab-ai/oh-my-claude,github_plugins,plugins,L1,0.6156,0.0027,0.0485,0.0136,0.4516,2048,False
hodgesmr/agent-fecfile,github_plugins,plugins,L1,0.9222,0.0019,0.0091,0.0073,0.7617,2048,False
baryhuang/company-os,github_plugins,plugins,L1,0.9485,0.0017,0.0060,0.0042,0.1959,2048,False
exploreomni/omni-claude-skills,github_plugins,plugins,L1,0.9701,0.0014,0.0053,0.0029,0.2976,2048,False
SteveGJones/ai-first-sdlc-practices,github_plugins,plugins,L1,0.9159,0.0016,0.0109,0.0059,0.1908,2048,False
terryso/claude-bmad-skills,github_plugins,plugins,L1,0.9621,0.0010,0.0054,0.0029,0.3082,2048,False
bitsky-tech/AmphiLoop,github_plugins,plugins,L2,0.5346,0.0039,0.0347,0.0276,0.7000,2048,False
gotalab/uxaudit,github_plugins,plugins,L1,0.9294,0.0016,0.0089,0.0057,0.3975,2048,False
CodeAlive-AI/agents-reflection-skills,github_plugins,plugins,L1,0.8996,0.0018,0.0187,0.0062,0.3337,2048,False
sam-dumont/claude-skills,github_plugins,plugins,L1,0.9550,0.0016,0.0056,0.0034,0.2333,2048,False
UiPath/skills,github_plugins,plugins,L1,0.4452,0.0028,0.0820,0.0141,0.2623,2048,False
AgriciDaniel/claude-canvas,github_plugins,plugins,L1,0.9421,0.0015,0.0053,0.0034,0.1365,2048,False
kylesnowschwartz/claude-bumper-lanes,github_plugins,plugins,L1,0.7821,0.0015,0.0041,0.0030,0.0858,2048,False
iSerter/laravel-claude-agents,github_plugins,plugins,L1,0.9477,0.0015,0.0099,0.0041,0.2608,2048,False
maxvaega/awesome-skills,github_plugins,plugins,L1,0.8683,0.0017,0.0067,0.0034,0.0746,2048,False
abhishekgahlot2/codex-claude-bridge,github_plugins,plugins,L1,0.8781,0.0016,0.0135,0.0071,0.1793,2048,False
inceptyon-labs/TARS,github_plugins,plugins,L1,0.8459,0.0017,0.0187,0.0074,0.1089,2048,False
majesticlabs-dev/majestic-marketplace,github_plugins,plugins,L3,0.9794,0.0274,0.9474,0.0202,0.8796,2048,False
zerobearing2/rails-ai,github_plugins,plugins,L1,0.9282,0.0016,0.0090,0.0040,0.2332,2048,False
alexanderop/claude-code-builder,github_plugins,plugins,L1,0.9486,0.0016,0.0095,0.0041,0.2422,2048,False
vyayasan/kyc-analyst,github_plugins,plugins,L1,0.8942,0.0017,0.0159,0.0051,0.1694,2048,False
fredrikaverpil/claudeline,github_plugins,plugins,L1,0.5625,0.0014,0.0030,0.0022,0.0243,2048,False
ScrapingArt/Karpathy-LLM-Wiki-Stack,github_plugins,plugins,L0,0.7577,0.0014,0.0028,0.0018,0.0309,2048,False
rainday/smart-blog-skills,github_plugins,plugins,L3,0.6496,0.0111,0.4950,0.0297,0.8226,2048,False
paddo/claude-tools,github_plugins,plugins,L1,0.8805,0.0018,0.0108,0.0087,0.7823,2048,False
lucas-flatwhite/pm-skills-ko,github_plugins,plugins,L1,0.8037,0.0021,0.0296,0.0096,0.2871,2048,False
Sagart-cactus/claude-k8s-plugin,github_plugins,plugins,L1,0.9518,0.0013,0.0040,0.0027,0.1492,2048,False
JackReis/neurodivergent-visual-org,github_plugins,plugins,L1,0.8963,0.0015,0.0078,0.0055,0.1565,2048,False
clerk/skills,github_plugins,plugins,L0,0.6067,0.0019,0.0036,0.0026,0.0176,2048,False
QingyunQian/SlidesMentor,github_plugins,plugins,L1,0.9263,0.0017,0.0077,0.0047,0.1308,2048,False
letzdoo/claude-marketplace,github_plugins,plugins,L1,0.9765,0.0013,0.0042,0.0030,0.5306,2048,False
DustyWalker/claude-code-marketplace,github_plugins,plugins,L1,0.9630,0.0013,0.0067,0.0040,0.4069,2048,False
aiedwardyi/claude-usage-monitor,github_plugins,plugins,L3,0.9798,0.0238,0.9293,0.0181,0.8448,2048,False
jgerton/brand-toolkit,github_plugins,plugins,L1,0.8776,0.0021,0.0272,0.0057,0.2052,2048,False
dylantarre/animation-principles,github_plugins,plugins,L1,0.5719,0.0015,0.0032,0.0020,0.0671,2048,False
thoo/claude-code-zellij-status,github_plugins,plugins,L1,0.7731,0.0022,0.0226,0.0126,0.5890,2048,False
fiberplane/claude-code-plugins,github_plugins,plugins,L3,0.9785,0.0238,0.9420,0.0184,0.8612,1091,False
sean-sunagaku/claude-code-plugin,github_plugins,plugins,L1,0.9721,0.0013,0.0038,0.0029,0.4561,2048,False
wyre-technology/autotask-mcp,github_plugins,plugins,L1,0.9465,0.0016,0.0064,0.0044,0.4491,2048,False
winmin/kernel-vuln-analyzer,github_plugins,plugins,L2,0.6332,0.0082,0.0382,0.0508,0.8612,2048,False
guinacio/claude-image-gen,github_plugins,plugins,L1,0.8904,0.0015,0.0136,0.0077,0.2947,2048,False
obsfx/promptscout,github_plugins,plugins,L1,0.8621,0.0018,0.0170,0.0091,0.4903,2048,False
netil/oh-my-hi,github_plugins,plugins,L1,0.9202,0.0014,0.0049,0.0032,0.2928,2048,False
aicoincom/coinos-skills,github_plugins,plugins,L1,0.4408,0.0053,0.0649,0.0227,0.6177,2048,False
amekala/ads-mcp,github_plugins,plugins,L1,0.9636,0.0013,0.0055,0.0039,0.4246,2048,False
yorkeccak/scientific-skills,github_plugins,plugins,L1,0.9094,0.0015,0.0050,0.0042,0.7044,2048,False
Prismer-AI/signet,github_plugins,plugins,L1,0.6151,0.0020,0.0068,0.0037,0.0382,2048,False
FareedKhan-dev/claude-code-staff-engineer,github_plugins,plugins,L1,0.8568,0.0019,0.0249,0.0075,0.2910,2048,False
lifangda/claude-plugins,github_plugins,plugins,L1,0.7957,0.0023,0.0228,0.0089,0.5515,2048,False
iamzifei/gtd-coach-plugin,github_plugins,plugins,L1,0.8506,0.0014,0.0026,0.0020,0.1423,2048,False
jmagar/claude-homelab,github_plugins,plugins,L3,0.9794,0.0281,0.9478,0.0206,0.8833,2048,False
hgahlot/claude-flow,github_plugins,plugins,L2,0.5479,0.0091,0.1584,0.0497,0.6983,2048,False
opkod-france/claude-skill-refactoring-ui,github_plugins,plugins,L0,0.8413,0.0016,0.0030,0.0023,0.0257,2048,False
enbyaugust/zacs-claude-skills,github_plugins,plugins,L1,0.3918,0.0036,0.0820,0.0156,0.2807,2048,False
JeremyDev87/codingbuddy,github_plugins,plugins,L1,0.7751,0.0020,0.0258,0.0106,0.3976,2048,False
dkyazzentwatwa/SuperNavigator,github_plugins,plugins,L1,0.8040,0.0021,0.0258,0.0104,0.2348,2048,False
mylukin/ralph-dev,github_plugins,plugins,L1,0.7435,0.0019,0.0187,0.0123,0.3980,2048,False
michalzubkowicz/nixos-management-skill,github_plugins,plugins,L1,0.6680,0.0016,0.0054,0.0041,0.0657,2048,False
launchapp-dev/animus-cli,github_plugins,plugins,L2,0.4249,0.0042,0.0727,0.0270,0.3658,2048,False
wuzf/claude-channels-patch,github_plugins,plugins,L2,0.6638,0.0067,0.0620,0.0475,0.5994,2048,False
alicankiraz1/SentinelXPrime,github_plugins,plugins,L1,0.9153,0.0018,0.0075,0.0045,0.1258,2048,False
pmprompt/claude-plugin-product-management,github_plugins,plugins,L1,0.9514,0.0015,0.0037,0.0023,0.1574,2048,False
max-sixty/jean-claude,github_plugins,plugins,L1,0.7183,0.0022,0.0551,0.0083,0.2041,2048,False
blencorp/dr-ralph,github_plugins,plugins,L1,0.8201,0.0014,0.0034,0.0023,0.0971,2048,False
ZoranSpirkovski/creating-agent-teams,github_plugins,plugins,L1,0.7103,0.0016,0.0033,0.0024,0.0641,2048,False
jcputney/agent-peer-review,github_plugins,plugins,L1,0.9636,0.0013,0.0052,0.0037,0.3098,2048,False
meta-quest/agentic-tools,github_plugins,plugins,L1,0.8529,0.0017,0.0172,0.0083,0.1909,2048,False
derrickko/clify,github_plugins,plugins,L2,0.6590,0.0103,0.0397,0.0530,0.9078,2048,False
jeranaias/attnroute,github_plugins,plugins,L0,0.5670,0.0021,0.0065,0.0035,0.0180,2048,False
aniganti/pm-superpowers,github_plugins,plugins,L1,0.9667,0.0016,0.0070,0.0033,0.3276,2048,False
rawveg/skillsforge-marketplace,github_plugins,plugins,L1,0.9608,0.0014,0.0064,0.0040,0.5344,2048,False
sbroenne/mcp-windows,github_plugins,plugins,L1,0.4957,0.0025,0.0242,0.0147,0.1505,2048,False
devxoul/vibe-haptic,github_plugins,plugins,L1,0.9295,0.0013,0.0045,0.0027,0.2556,2048,False
mayurpise/draft,github_plugins,plugins,L1,0.9130,0.0018,0.0158,0.0056,0.2133,2048,False
NotMyself/claude-win11-speckit-update-skill,github_plugins,plugins,L1,0.8133,0.0018,0.0154,0.0091,0.1518,2048,False
jshph/enzyme,github_plugins,plugins,L3,0.9798,0.0264,0.9443,0.0197,0.8730,2048,False
paceaitian/paceflow,github_plugins,plugins,L2,0.5706,0.0050,0.0477,0.0340,0.5182,2048,False
atlanhq/agent-toolkit,github_plugins,plugins,L1,0.7917,0.0013,0.0032,0.0023,0.0755,2048,False
kylesnowschwartz/claude-handoff,github_plugins,plugins,L1,0.9236,0.0014,0.0076,0.0053,0.1526,2048,False
ConechoAI/nchan-mcp-transport,github_plugins,plugins,L1,0.6648,0.0024,0.0185,0.0115,0.2016,2048,False
AnEntrypoint/gm-cc,github_plugins,plugins,L1,0.7060,0.0019,0.0227,0.0127,0.3750,2048,False
remember-md/remember,github_plugins,plugins,L1,0.9536,0.0017,0.0073,0.0039,0.2280,2048,False
rohittcodes/claude-plugin-suite,github_plugins,plugins,L1,0.9277,0.0015,0.0124,0.0060,0.2136,2048,False
cdeistopened/cia-wiki-index,github_plugins,plugins,L1,0.8615,0.0013,0.0031,0.0020,0.1582,2048,False
Yvictor/skills,github_plugins,plugins,L1,0.9600,0.0015,0.0069,0.0038,0.2957,2048,False
thumperL/claude-worktrace,github_plugins,plugins,L1,0.9051,0.0016,0.0086,0.0065,0.1857,2048,False
AdamTylerLynch/obsidian-agent-memory-skills,github_plugins,plugins,L1,0.8668,0.0016,0.0142,0.0089,0.2953,2048,False
karaage0703/claude-coding-assistant,github_plugins,plugins,L1,0.9589,0.0015,0.0044,0.0037,0.5265,1729,False
803/skills-supply,github_plugins,plugins,L1,0.8878,0.0015,0.0137,0.0060,0.2093,2048,False
dhruvbaldawa/ccconfigs,github_plugins,plugins,L2,0.6247,0.0046,0.0430,0.0356,0.5036,2048,False
tommy-ca/notion-skills,github_plugins,plugins,L1,0.9569,0.0014,0.0059,0.0040,0.2031,2048,False
spences10/claude-code-toolkit,github_plugins,plugins,L1,0.9689,0.0013,0.0041,0.0033,0.3492,2048,False
TokenRollAI/acplugin,github_plugins,plugins,L1,0.8594,0.0017,0.0173,0.0083,0.3189,2048,False
pluginagentmarketplace/custom-plugin-java,github_plugins,plugins,L1,0.8073,0.0017,0.0060,0.0039,0.0619,2048,False
netresearch/claude-code-marketplace,github_plugins,plugins,L1,0.9746,0.0014,0.0051,0.0028,0.6408,2048,False
lhl/realitycheck,github_plugins,plugins,L1,0.5921,0.0014,0.0024,0.0018,0.1015,2048,False
voitta-ai/voitta-rag,github_plugins,plugins,L1,0.9368,0.0017,0.0071,0.0051,0.3853,2048,False
officecli/officecli-skills,github_plugins,plugins,L3,0.9800,0.0271,0.9453,0.0194,0.8782,2048,False
frostant/awesome-claude-skills,github_plugins,plugins,L1,0.9096,0.0016,0.0074,0.0031,0.0326,2048,False
WJX20/claude-code,github_plugins,plugins,L2,0.5539,0.0091,0.1081,0.0423,0.6448,2048,False
gmh5225/awesome-skills,github_plugins,plugins,L0,0.7931,0.0016,0.0041,0.0029,0.0193,2048,False
WaterplanAI/agentic-config,github_plugins,plugins,L1,0.8663,0.0016,0.0159,0.0066,0.2747,2048,False
PolicyEngine/policyengine-claude,github_plugins,plugins,L1,0.8185,0.0013,0.0022,0.0016,0.1612,878,False
mrlm-xyz/demo-claude-marketplace,github_plugins,plugins,L0,0.9200,0.0019,0.0036,0.0027,0.0133,2048,False
laurigates/claude-plugins,github_plugins,plugins,L1,0.7081,0.0023,0.0368,0.0112,0.4742,2048,False
foyzulkarim/skills,github_plugins,plugins,L1,0.9501,0.0013,0.0068,0.0045,0.3888,2048,False
Lucklyric/cc-dev-tools,github_plugins,plugins,L1,0.8689,0.0018,0.0181,0.0084,0.4287,2048,False
k3nnethfrancis/agent-utils,github_plugins,plugins,L1,0.9590,0.0015,0.0068,0.0040,0.1832,2048,False
SpillwaveSolutions/automating-mac-apps-plugin,github_plugins,plugins,L2,0.7027,0.0058,0.0581,0.0488,0.3255,2048,False
AccessLint/claude-marketplace,github_plugins,plugins,L1,0.8743,0.0014,0.0026,0.0021,0.2541,2048,False
spruikco/fat-agent-skill,github_plugins,plugins,L1,0.9317,0.0016,0.0087,0.0051,0.5242,2048,False
rawwerks/VibeCAD,github_plugins,plugins,L1,0.8836,0.0012,0.0024,0.0016,0.2269,2048,False
mangollc/claude-seo-skill,github_plugins,plugins,L1,0.9221,0.0017,0.0127,0.0057,0.4743,2048,False
ericgandrade/claude-superskills,github_plugins,plugins,L3,0.9799,0.0296,0.9484,0.0209,0.8871,2048,False
