slug,source,substrate,heuristic_hit_count,heuristic_flags,patterns,content_len,stars,installs,official_badge,defender_positive
hhopkins95-agent-plugins,claudemarketplaces,plugins,0,,,14,0,1,False,False
ycs77-claude-code-plugins,claudemarketplaces,plugins,0,,,29,0,1,False,False
seonghyeonkimm-agents,claudemarketplaces,plugins,0,,,70,0,1,False,False
dwsy-ai-runtime,claudemarketplaces,plugins,0,,,77,0,3,False,False
lbildzinkas-claude-code-market-place,claudemarketplaces,plugins,0,,,138,0,1,False,False
aidenestelle-aidens-claude-code-marketplace,claudemarketplaces,plugins,0,,,631,0,1,False,False
nathanjgaul-plugins,claudemarketplaces,plugins,0,,,72,0,1,False,False
thempatel-cc-toolshed,claudemarketplaces,plugins,0,,,57,0,2,False,False
hiroshi75-langgraph-architect,claudemarketplaces,plugins,0,,,576,0,1,False,False
omegaice-git-lines,claudemarketplaces,plugins,0,,,461,0,1,False,False
ralle1976-claude-code-multimodel,claudemarketplaces,plugins,0,,,87,0,9,False,False
laizyio-workflowskills,claudemarketplaces,plugins,0,,,118,0,1,False,False
chadpod-viewing-macos-screenshots-claude-code-plugin,claudemarketplaces,plugins,0,,,56,0,1,False,False
dio0550-cc-plugin,claudemarketplaces,plugins,0,,,402,0,1,False,False
cassao29-claude-secure-plugins,claudemarketplaces,plugins,0,,,82,0,4,False,False
iyulab-claude-plugins,claudemarketplaces,plugins,0,,,67,0,1,False,False
andrzejsliwa-claude-code-marketplace,claudemarketplaces,plugins,0,,,68,0,1,False,False
kenotron-ms-amplifier-setup,claudemarketplaces,plugins,0,,,44,0,2,False,False
agneym-agneym-claude-marketplace,claudemarketplaces,plugins,0,,,50,0,1,False,False
ohare93-claude-setup,claudemarketplaces,plugins,0,,,107,0,1,False,False
postsharp-postsharp.engineering.aiskills,claudemarketplaces,plugins,0,,,64,0,2,False,False
teliha-dev-workflows,claudemarketplaces,plugins,0,,,55,0,1,False,False
gaurangrshah-gsc-plugins,claudemarketplaces,plugins,0,,,46,0,5,False,False
mlaugharn-plugin-marketplace,claudemarketplaces,plugins,0,,,445,0,1,False,False
jvishnefske-swiss-cheese,claudemarketplaces,plugins,0,,,21,0,1,False,False
djliden-devrel-claude-code-plugin,claudemarketplaces,plugins,0,,,27,0,1,False,False
rjmoggach-claude-plugins,claudemarketplaces,plugins,0,,,46,0,1,False,False
scalekit-inc-claude-auth-skill,claudemarketplaces,plugins,0,,,153,0,1,False,False
omkamal-claude-skills,claudemarketplaces,plugins,0,,,20,0,1,False,False
x85446-claudecodetricks,claudemarketplaces,plugins,0,,,53,0,3,False,False
backpaper0-claude-code-plugin-example,claudemarketplaces,plugins,0,,,462,0,1,False,False
eltristi-claude-code-plugins,claudemarketplaces,plugins,0,,,952,0,5,False,False
cygnusfear-totalrecall-plugin,claudemarketplaces,plugins,0,,,70,0,1,False,False
vanman2024-mcp-servers-marketplace,claudemarketplaces,plugins,0,,,69,0,1,False,False
maxboiko21-claude-plugins-marketplace,claudemarketplaces,plugins,0,,,48,0,3,False,False
flight505-sdk-bridge,claudemarketplaces,plugins,0,,,83,0,1,False,False
ftnext-claude-code,claudemarketplaces,plugins,0,,,431,0,1,False,False
rcmx-claude-plugins,claudemarketplaces,plugins,0,,,20,0,2,False,False
evolv3-ai-vibe-skills,claudemarketplaces,plugins,0,,,83,0,2,False,False
rmakowiak-my-claude-marketplace,claudemarketplaces,plugins,0,,,83,0,1,False,False
xdanger-claude-plugins,claudemarketplaces,plugins,0,,,36,0,5,False,False
hayashi-takuto-takuto-claude-code,claudemarketplaces,plugins,0,,,45,0,1,False,False
vdemeester-claude-code-plugins,claudemarketplaces,plugins,0,,,65,0,3,False,False
winding-labs-zest-claude,claudemarketplaces,plugins,0,,,31,0,1,False,False
mixomat-claude-plugins,claudemarketplaces,plugins,0,,,41,0,3,False,False
ncuritylabs-ncurion-plugins-marketplace,claudemarketplaces,plugins,0,,,27,0,1,False,False
ourines-sidekick,claudemarketplaces,plugins,0,,,39,0,2,False,False
gentritbiba-history-context,claudemarketplaces,plugins,0,,,119,0,1,False,False
atsuki02-my-claude-plugins,claudemarketplaces,plugins,0,,,430,0,1,False,False
towc-claude-boops,claudemarketplaces,plugins,0,,,448,0,1,False,False
joshuaramirez-ms-ado-claude-code-plugin,claudemarketplaces,plugins,0,,,97,0,1,False,False
lgbarn-terraform-aws-eks,claudemarketplaces,plugins,0,,,189,0,1,False,False
flight505-claude-speech-automation,claudemarketplaces,plugins,0,,,68,0,1,False,False
reedom-claude-code-commands,claudemarketplaces,plugins,0,,,972,0,6,False,False
chadpod-xcstrings-localizer-claude-code-plugin,claudemarketplaces,plugins,0,,,45,0,1,False,False
artimath-surf-market,claudemarketplaces,plugins,0,,,80,0,1,False,False
dherman-claude-plugins,claudemarketplaces,plugins,0,,,143,0,2,False,False
kawaz-claude-plugins,claudemarketplaces,plugins,0,,,42,0,6,False,False
tiboxtibo-custom-claude-plugins,claudemarketplaces,plugins,0,,,158,0,1,False,False
ngarrison-stack-claude-plugin-database,claudemarketplaces,plugins,0,,,77,0,1,False,False
dotneet-claude-code-marketplace,claudemarketplaces,plugins,0,,,39,0,6,False,False
tettuan-climpt,claudemarketplaces,plugins,0,,,58,0,2,False,False
chkim-su-serena-refactor,claudemarketplaces,plugins,0,,,177,0,1,False,False
ether-moon-skill-set,claudemarketplaces,plugins,0,,,610,0,1,False,False
thegpvc-gp-ui,claudemarketplaces,plugins,0,,,53,0,1,False,False
leobrival-blog-kit,claudemarketplaces,plugins,0,,,75,0,1,False,False
sislammun-iowarp-plugin,claudemarketplaces,plugins,0,,,69,0,1,False,False
gorvey-gorvey-claude-plugin,claudemarketplaces,plugins,0,,,460,0,1,False,False
al3xjohnson-agora,claudemarketplaces,plugins,0,,,43,0,1,False,False
invigoworks-invigo-marketplace,claudemarketplaces,plugins,0,,,12,0,2,False,False
nategarelik-claude-ultra-plugin,claudemarketplaces,plugins,0,,,540,0,1,False,False
s-hiraoku-harnesses-factory,claudemarketplaces,plugins,0,,,53,0,1,False,False
probitas-test-claude-plugins,claudemarketplaces,plugins,0,,,63,0,1,False,False
sixallfaces-orkestr,claudemarketplaces,plugins,0,,,63,0,1,False,False
bach-ai-tools-chrome-devtools-mcp,claudemarketplaces,plugins,0,,,30,0,1,False,False
m16khb-glm-ensemble,claudemarketplaces,plugins,0,,,44,0,1,False,False
mll-lab-claude-plugin-marketplace,claudemarketplaces,plugins,0,,,131,0,2,False,False
via-ai-inc-via-cc-plugin-marketplace,claudemarketplaces,plugins,0,,,90,0,1,False,False
syfyufei-project-management,claudemarketplaces,plugins,0,,,52,0,1,False,False
chuyeow-human-general-intelligence,claudemarketplaces,plugins,0,,,586,0,1,False,False
aki77-claude-plugins,claudemarketplaces,plugins,0,,,494,0,1,False,False
kanlanc-claude-code-kanlanc-marketplace,claudemarketplaces,plugins,0,,,48,0,2,False,False
jamesscalescode-claude-dev-toolkit,claudemarketplaces,plugins,0,,,33,0,1,False,False
bltgv-agent-skills,claudemarketplaces,plugins,0,,,76,0,1,False,False
pichiu-bmad-plugins,claudemarketplaces,plugins,0,,,705,0,2,False,False
chkim-su-orchestrator,claudemarketplaces,plugins,0,,,506,0,1,False,False
ycs77-claude-code-notifications,claudemarketplaces,plugins,0,,,36,0,12,False,False
thurstonsand-thurstons-claude-skills,claudemarketplaces,plugins,0,,,24,0,2,False,False
gbasin-pl4n,claudemarketplaces,plugins,0,,,52,0,1,False,False
m16khb-claude-integration,claudemarketplaces,plugins,0,,,37,0,7,False,False
akkomar-mozdata-claude-plugin,claudemarketplaces,plugins,0,,,427,0,1,False,False
json-object-claude-code,claudemarketplaces,plugins,0,,,54,0,1,False,False
qduc-claude-skills,claudemarketplaces,plugins,0,,,27,0,1,False,False
discreteds-competition-scout,claudemarketplaces,plugins,0,,,148,0,1,False,False
notque-gemini-imagen,claudemarketplaces,plugins,0,,,67,0,1,False,False
tomcn0803-claude-code-plugins,claudemarketplaces,plugins,0,,,428,0,1,False,False
tuannvm-plugins,claudemarketplaces,plugins,0,,,86,0,4,False,False
syeeel-claude-code-go-template,claudemarketplaces,plugins,0,,,72,0,5,False,False
robinmordasiewicz-f5xc-marketplace,claudemarketplaces,plugins,0,,,55,0,1,False,False
wvandaal-cc-plugins,claudemarketplaces,plugins,0,,,493,0,1,False,False
cristography-payloadcms-test,claudemarketplaces,plugins,0,,,35,0,1,False,False
manifestdocs-rocket-index,claudemarketplaces,plugins,0,,,110,0,1,False,False
ianphil-my-skills,claudemarketplaces,plugins,0,,,26,0,1,False,False
packlikez-claude-code-dev-plugin,claudemarketplaces,plugins,0,,,80,0,1,False,False
sk8metalme-michi,claudemarketplaces,plugins,0,,,464,0,1,False,False
zookanalytics-claude-devcontainer,claudemarketplaces,plugins,0,,,95,0,3,False,False
leweii-obsidian-prompt-manager,claudemarketplaces,plugins,0,,,116,0,1,False,False
dsc8x-agentio-claude-plugin,claudemarketplaces,plugins,0,,,58,0,1,False,False
seekayel-agent-skills,claudemarketplaces,plugins,0,,,31,0,3,False,False
rafaelcalleja-kai-agents-skill,claudemarketplaces,plugins,0,,,142,0,1,False,False
wlevan3-claude-plugins,claudemarketplaces,plugins,0,,,40,0,1,False,False
sxg-science,claudemarketplaces,plugins,0,,,55,0,2,False,False
takutakahashi-claude-code-plugins,claudemarketplaces,plugins,0,,,90,0,1,False,False
mmmiiin-daily-work-tracker,claudemarketplaces,plugins,0,,,467,0,1,False,False
hdeibler-noop,claudemarketplaces,plugins,0,,,92,0,1,False,False
lucasxu0-claude-code-plugin,claudemarketplaces,plugins,0,,,47,0,2,False,False
timbrinded-kiln,claudemarketplaces,plugins,0,,,90,0,3,False,False
hushuguo-malicious-mathhelper,claudemarketplaces,plugins,0,,,75,0,1,False,False
colek42-claude-plugins,claudemarketplaces,plugins,0,,,52,0,5,False,False
cardmagic-ai-marketplace,claudemarketplaces,plugins,0,,,88,0,4,False,False
p988744-nlp-skills,claudemarketplaces,plugins,0,,,50,0,1,False,False
iou-financial-nullstone-skill,claudemarketplaces,plugins,0,,,93,0,1,False,False
rryter-claude-plugins,claudemarketplaces,plugins,0,,,471,0,3,False,False
johncarlocos-claude-mem,claudemarketplaces,plugins,0,,,35,0,1,False,False
wizzeh-skills,claudemarketplaces,plugins,0,,,12,0,1,False,False
lazy-tortoise-ai-coding-research-tool,claudemarketplaces,plugins,0,,,30,0,1,False,False
underwear-laravel-forge-claude-skill,claudemarketplaces,plugins,0,,,81,0,1,False,False
cch96-claude-plugins,claudemarketplaces,plugins,0,,,16,0,2,False,False
mortenbrudvik-claudegrokmcp,claudemarketplaces,plugins,0,,,43,0,1,False,False
bartkim-j-claude-code-notify,claudemarketplaces,plugins,0,,,41,0,1,False,False
dnvriend-openai-tts-tool,claudemarketplaces,plugins,0,,,81,0,1,False,False
dnvriend-elevenlabs-tts-tool,claudemarketplaces,plugins,0,,,106,0,1,False,False
zwldarren-claude-code-marketplace,claudemarketplaces,plugins,0,,,43,0,2,False,False
dnvriend-aws-polly-tts-tool,claudemarketplaces,plugins,0,,,98,0,1,False,False
opendate-app-claude-marketplace,claudemarketplaces,plugins,0,,,76,0,1,False,False
fanioz-claude-code-pr-automation,claudemarketplaces,plugins,0,,,72,0,1,False,False
kadoppe-claude-code-kadoppe,claudemarketplaces,plugins,0,,,93,0,1,False,False
zephyrpersonal-oh-my-claude-code,claudemarketplaces,plugins,0,,,89,0,1,False,False
hyeok8055-hyeok-plugins,claudemarketplaces,plugins,0,,,33,0,1,False,False
dstotijn-claude-marketplace,claudemarketplaces,plugins,0,,,571,0,1,False,False
alizain-wizard-wheezes,claudemarketplaces,plugins,0,,,67,0,1,False,False
dsodol-cc_win_marketplace,claudemarketplaces,plugins,0,,,76,0,1,False,False
yoshiwatanabe-yw-claude-marketplace-demo,claudemarketplaces,plugins,0,,,100,0,3,False,False
beerspitnight-cc-skills,claudemarketplaces,plugins,0,,,48,0,6,False,False
pvasek-claude-skills,claudemarketplaces,plugins,0,,,47,0,1,False,False
daveharmswebdev-upkeep-io,claudemarketplaces,plugins,0,,,35,0,1,False,False
mattforni-skillset,claudemarketplaces,plugins,0,,,78,0,2,False,False
liskl-claude-marketplace,claudemarketplaces,plugins,0,,,26,0,1,False,False
chatii-claude-code-finding-tanaoroshi,claudemarketplaces,plugins,0,,,39,0,1,False,False
dylannwatt-claude-planning-plugin,claudemarketplaces,plugins,0,,,104,0,1,False,False
itsbrex-claude-plugins,claudemarketplaces,plugins,0,,,87,0,1,False,False
andreyvit-claude-code-plugins,claudemarketplaces,plugins,0,,,39,0,1,False,False
ferni-ai-wave-orchestration,claudemarketplaces,plugins,0,,,112,0,1,False,False
jcaldwell-labs-my-grid,claudemarketplaces,plugins,0,,,89,0,1,False,False
ebowman-adversarial-strategy,claudemarketplaces,plugins,0,,,55,0,1,False,False
victorstein-claude-canvas,claudemarketplaces,plugins,0,,,80,0,1,False,False
manashmandal-claude-skills,claudemarketplaces,plugins,0,,,42,0,1,False,False
minukhwang-claude-plugins,claudemarketplaces,plugins,0,,,47,0,9,False,False
lucaspimentel-claude-plugins,claudemarketplaces,plugins,0,,,73,0,5,False,False
m4dc4p-claude-hoogle,claudemarketplaces,plugins,0,,,82,0,1,False,False
ccf-claude-code-ccf-marketplace,claudemarketplaces,plugins,0,,,180,0,8,False,False
kgadek-kgadek-claude-plugin,claudemarketplaces,plugins,0,,,20,0,1,False,False
iknite-claude-code-marketplace,claudemarketplaces,plugins,0,,,90,0,1,False,False
schmug-karkinos,claudemarketplaces,plugins,0,,,50,0,1,False,False
8avalon8-avalonclaudemarket,claudemarketplaces,plugins,0,,,25,0,1,False,False
gaarutyunov-dev-skills,claudemarketplaces,plugins,0,,,77,0,3,False,False
hejhi-rimitive,claudemarketplaces,plugins,0,,,55,0,4,False,False
aravhawk-claude-code-utils,claudemarketplaces,plugins,0,,,42,0,1,False,False
webdevike-jarvis,claudemarketplaces,plugins,0,,,46,0,1,False,False
daoa0601-council,claudemarketplaces,plugins,0,,,42,0,1,False,False
qik-buddy-plugin-marketplace,claudemarketplaces,plugins,0,,,56,0,1,False,False
kurotori4423-udonsharp-coding-skill,claudemarketplaces,plugins,0,,,26,0,1,False,False
tbosak-cc-marketplace,claudemarketplaces,plugins,0,,,488,0,1,False,False
alijilani-dev-claude,claudemarketplaces,plugins,0,,,25,0,12,False,False
cliftonc-drizzle-cube-plugin,claudemarketplaces,plugins,0,,,68,0,1,False,False
anyweez-autowiki,claudemarketplaces,plugins,0,,,39,0,1,False,False
parkerhancock-wahoolib,claudemarketplaces,plugins,0,,,75,0,1,False,False
olakai-ai-olakai-skills,claudemarketplaces,plugins,0,,,93,0,1,False,False
tierzeroai-tierzero-claude-code,claudemarketplaces,plugins,0,,,36,0,1,False,False
gravity9-tech-pandora-marketplace,claudemarketplaces,plugins,0,,,64,0,5,False,False
lbussell-agent-skills,claudemarketplaces,plugins,0,,,12,0,1,False,False
susuyan-skills,claudemarketplaces,plugins,0,,,51,0,4,False,False
ojoxux-cloudflare-skill-for-cc,claudemarketplaces,plugins,0,,,482,0,1,False,False
speaktojade-nclaude,claudemarketplaces,plugins,0,,,55,0,1,False,False
mrariden-claude-lab-notebook,claudemarketplaces,plugins,0,,,43,0,1,False,False
cbingb666-cc-pocket-marketplace,claudemarketplaces,plugins,0,,,71,0,1,False,False
brittonhayes-claude-plugins,claudemarketplaces,plugins,0,,,50,0,2,False,False
cskwork-llm-review,claudemarketplaces,plugins,0,,,45,0,1,False,False
oneqmethod-skills,claudemarketplaces,plugins,0,,,80,0,3,False,False
ruixingshi-bug-fix-plugin,claudemarketplaces,plugins,0,,,443,0,1,False,False
aimoda-claude-code-plugin-marketplace,claudemarketplaces,plugins,0,,,26,0,1,False,False
lexicalninja-my-little-scrum-team,claudemarketplaces,plugins,0,,,80,0,1,False,False
enzokro-crinzo-plugins,claudemarketplaces,plugins,0,,,58,0,1,False,False
add4x-cc-plugins,claudemarketplaces,plugins,0,,,61,0,3,False,False
adelabdelgawad-fullstack-agents,claudemarketplaces,plugins,0,,,557,0,1,False,False
ruixingshi-block-plugin-marketplace,claudemarketplaces,plugins,0,,,464,0,1,False,False
mission42-ai-m42-claude-plugins,claudemarketplaces,plugins,0,,,105,0,4,False,False
lucacri-claude-gitlab-documentation,claudemarketplaces,plugins,0,,,125,0,1,False,False
gchiam-claude-code-plugins,claudemarketplaces,plugins,0,,,42,0,8,False,False
ialameh-sift-coder,claudemarketplaces,plugins,0,,,165,0,1,False,False
amoscicki-aromatt,claudemarketplaces,plugins,0,,,31,0,5,False,False
blockchain-oracle-smart-router,claudemarketplaces,plugins,0,,,65,0,1,False,False
morris-y-claude-marketplace,claudemarketplaces,plugins,0,,,39,0,1,False,False
aschulergala-claude-plugin-marketplace,claudemarketplaces,plugins,0,,,54,0,1,False,False
leanentropy-civax-cc-agents,claudemarketplaces,plugins,0,,,86,0,1,False,False
awolf81-memory-lane,claudemarketplaces,plugins,0,,,117,0,1,False,False
mkelk-claude-marketplace,claudemarketplaces,plugins,0,,,75,0,1,False,False
n1kh1lt0x1n-vibe-coding-tutor,claudemarketplaces,plugins,0,,,134,0,1,False,False
shintaroasuzuki-shintaroasuzuki-plugins,claudemarketplaces,plugins,0,,,871,0,4,False,False
hubblenetwork-agent-plugins,claudemarketplaces,plugins,0,,,542,0,1,False,False
wishdevs-wishdev-marketplace,claudemarketplaces,plugins,0,,,39,0,5,False,False
cloudrumbles-pair-programming,claudemarketplaces,plugins,0,,,504,0,1,False,False
abix5-memory-hindsight,claudemarketplaces,plugins,0,,,49,0,1,False,False
builtby-win-skills,claudemarketplaces,plugins,0,,,107,0,7,False,False
alejandrob-dev-claude-tasks-management,claudemarketplaces,plugins,0,,,41,0,1,False,False
blueif16-amazing-claude-code-plugins,claudemarketplaces,plugins,0,,,28,0,5,False,False
luxsolari-claude-trip-computer,claudemarketplaces,plugins,0,,,77,0,1,False,False
wuliang142857-claude-stash,claudemarketplaces,plugins,0,,,35,0,1,False,False
lwmacct-260112-cc-plugins-study,claudemarketplaces,plugins,0,,,42,0,3,False,False
drewdresser-ai-dev-settings,claudemarketplaces,plugins,0,,,92,0,1,False,False
ansonphong-chapterwise-plugins,claudemarketplaces,plugins,0,,,35,0,1,False,False
mpuig-skills,claudemarketplaces,plugins,0,,,43,0,1,False,False
kroist-claude-code-collection,claudemarketplaces,plugins,0,,,597,0,3,False,False
emirrtopaloglu-virtuoso,claudemarketplaces,plugins,0,,,574,0,1,False,False
team-attention-agents,claudemarketplaces,plugins,0,,,22,0,1,False,False
nstrayer-claude-planning,claudemarketplaces,plugins,0,,,86,0,1,False,False
vishwastam-the-agentic-shift,claudemarketplaces,plugins,0,,,100,0,1,False,False
robanderson-claude-my-skills,claudemarketplaces,plugins,0,,,29,0,2,False,False
jgoerner-poc-cc-marketplace,claudemarketplaces,plugins,0,,,15,0,1,False,False
marxbiotech-pr-review-toolkit,claudemarketplaces,plugins,0,,,42,0,1,False,False
mberg-claude-skills,claudemarketplaces,plugins,0,,,13,0,5,False,False
mconcat-mastermind,claudemarketplaces,plugins,0,,,64,0,1,False,False
rbozydar-rbw-claude-code,claudemarketplaces,plugins,0,,,59,0,13,False,False
yasanglass-agent-skills,claudemarketplaces,plugins,0,,,72,0,2,False,False
jasonkuhrt-experiment-symlink-claude-marketplace,claudemarketplaces,plugins,0,,,84,0,1,False,False
wuliang142857-claude-task-notify,claudemarketplaces,plugins,0,,,70,0,1,False,False
wyattjoh-claude-code-marketplace,claudemarketplaces,plugins,0,,,46,0,4,False,False
guillempuche-ai-skill-powersync,claudemarketplaces,plugins,0,,,200,0,1,False,False
computomatic-claude-plugin,claudemarketplaces,plugins,0,,,47,0,4,False,False
chadboyda-chadboyda-agent,claudemarketplaces,plugins,0,,,70,0,1,False,False
codewithpassion-plugin-marketplace,claudemarketplaces,plugins,0,,,30,0,4,False,False
gingi892-automation-shamai,claudemarketplaces,plugins,0,,,40,0,1,False,False
haibaraaiaptx-frontend-openapi-skills,claudemarketplaces,plugins,0,,,130,0,1,False,False
zipperbagcoffee-crabshell,claudemarketplaces,plugins,0,,,20,0,1,False,False
stickystyle-regent,claudemarketplaces,plugins,0,,,48,0,1,False,False
lolpack-pyrefly-lsp,claudemarketplaces,plugins,0,,,32,0,1,False,False
s4na-cc-plugins,claudemarketplaces,plugins,0,,,439,0,2,False,False
sancodeee-sen-claude-hub,claudemarketplaces,plugins,0,,,47,0,5,False,False
nprbst-speck-market,claudemarketplaces,plugins,0,,,17,0,2,False,False
sabertazimi-skills,claudemarketplaces,plugins,0,,,33,0,1,False,False
lherron-agent-metaskills,claudemarketplaces,plugins,0,,,33,0,1,False,False
psousa50-claude-plugins,claudemarketplaces,plugins,0,,,28,0,4,False,False
bartolli-codanna-cc-plugin,claudemarketplaces,plugins,0,,,541,0,1,False,False
srnnkls-tropos,claudemarketplaces,plugins,0,,,40,0,4,False,False
jsemldonado-photo-mcp,claudemarketplaces,plugins,0,,,458,0,1,False,False
clickcontracts-claude-agents,claudemarketplaces,plugins,0,,,543,0,2,False,False
gekko68-my-first-plugin,claudemarketplaces,plugins,0,,,13,0,1,False,False
nguyenvanduocit-claude-annotator-plugin,claudemarketplaces,plugins,0,,,110,0,1,False,False
joshsymonds-gambit,claudemarketplaces,plugins,0,,,67,0,1,False,False
mariogiancini-conductor-protocol,claudemarketplaces,plugins,0,,,77,0,1,False,False
bfdcampos-mermaid-contrast,claudemarketplaces,plugins,0,,,86,0,1,False,False
wildcard-claude-marketplace,claudemarketplaces,plugins,0,,,41,0,1,False,False
ogirginc-ruby-on-rails-marketplace,claudemarketplaces,plugins,0,,,490,0,1,False,False
wilrf-wilrf-marketplace,claudemarketplaces,plugins,0,,,75,0,3,False,False
stared-vibe-commit,claudemarketplaces,plugins,0,,,42,0,1,False,False
eralmansouri-tanstack-claude-plugin,claudemarketplaces,plugins,0,,,63,0,1,False,False
outfitter-dev-agents-internal,claudemarketplaces,plugins,0,,,52,0,1,False,False
judgmentlabs-judgeval-claude-plugin,claudemarketplaces,plugins,0,,,43,0,2,False,False
ramonclaudio-handoff,claudemarketplaces,plugins,0,,,28,0,1,False,False
thoo-agent-skills,claudemarketplaces,plugins,0,,,37,0,1,False,False
dataflightsolutions-claude-plugins,claudemarketplaces,plugins,0,,,53,0,2,False,False
tubone24-claude-code-settings,claudemarketplaces,plugins,0,,,65,0,1,False,False
unsafe9-claude-tmux-hop,claudemarketplaces,plugins,0,,,78,0,1,False,False
ggprompts-tabzbeads,claudemarketplaces,plugins,0,,,78,0,1,False,False
lumberbarons-lumber-mart,claudemarketplaces,plugins,0,,,37,0,3,False,False
membranaestudio-claude-plugins,claudemarketplaces,plugins,0,,,38,0,2,False,False
884js-agent-plugins,claudemarketplaces,plugins,0,,,423,0,1,False,False
harieshvarshan-vrshn-claude-marketplace,claudemarketplaces,plugins,0,,,969,0,8,False,False
kairos03-telegram-notifier,claudemarketplaces,plugins,0,,,40,0,1,False,False
walkerhi11-mediabuy-plugins,claudemarketplaces,plugins,0,,,106,0,22,False,False
stbenjam-metrics-temp,claudemarketplaces,plugins,0,,,427,0,1,False,False
impropersubset-hh-agentics,claudemarketplaces,plugins,0,,,109,0,2,False,False
ghostmind-dev-system,claudemarketplaces,plugins,0,,,494,0,1,False,False
daniel-ddtech-mcplite,claudemarketplaces,plugins,0,,,41,0,1,False,False
pabloprx-vibechampion,claudemarketplaces,plugins,0,,,33,0,2,False,False
jsperger-claude-ty-lsp,claudemarketplaces,plugins,0,,,98,0,1,False,False
yomiamy-claude-code-plugin,claudemarketplaces,plugins,0,,,37,0,2,False,False
nbonamy-claude-marketplace,claudemarketplaces,plugins,0,,,25,0,1,False,False
ambushdata-ai_setup,claudemarketplaces,plugins,0,,,75,0,1,False,False
deanh-rad-skill,claudemarketplaces,plugins,0,,,24,0,1,False,False
hhopkins2-smart-docs,claudemarketplaces,plugins,0,,,63,0,1,False,False
zhumon-claude-code-hubs,claudemarketplaces,plugins,0,,,80,0,6,False,False
taylorwatson-clawd-theme,claudemarketplaces,plugins,0,,,54,0,1,False,False
baxtercooper-nexus,claudemarketplaces,plugins,0,,,66,0,1,False,False
readonme-claude_video_plugin,claudemarketplaces,plugins,0,,,517,0,1,False,False
jasonpaulso-jasonschulz-plugins,claudemarketplaces,plugins,0,,,63,0,1,False,False
codingthefuturewithai-claude-code-primitives,claudemarketplaces,plugins,0,,,183,0,2,False,False
ssiertsema-claude-code-plugins,claudemarketplaces,plugins,0,,,37,0,38,False,False
swoking-symfony-sk-plugin,claudemarketplaces,plugins,0,,,50,0,1,False,False
dnvriend-gemini-file-search-tool,claudemarketplaces,plugins,0,,,147,0,1,False,False
gigs-slc-react-native-skills,claudemarketplaces,plugins,0,,,101,0,1,False,False
nathanonn-claude-skills-implementation-plan-generator,claudemarketplaces,plugins,0,,,886,0,1,False,False
sk8metalme-michi-old,claudemarketplaces,plugins,0,,,472,0,1,False,False
brnbtt-bruno-hud,claudemarketplaces,plugins,0,,,107,0,1,False,False
kadoppe-cc-marketplace,claudemarketplaces,plugins,0,,,40,0,1,False,False
chronista-club-claude-plugin-chronista-style,claudemarketplaces,plugins,0,,,70,0,2,False,False
lennetech-claude-code,claudemarketplaces,plugins,0,,,110,0,3,False,False
kennard123661-kenkenmain-plugins,claudemarketplaces,plugins,0,,,56,0,1,False,False
benjaminjackson-ai-engineering-skills,claudemarketplaces,plugins,0,,,38,0,1,False,False
ratacat-rivet,claudemarketplaces,plugins,0,,,28,0,1,False,False
khulnasoft-bot-claude-task,claudemarketplaces,plugins,0,,,93,0,1,False,False
memcoai-marketplace,claudemarketplaces,plugins,0,,,30,0,4,False,False
aparente-ambient-alerts,claudemarketplaces,plugins,0,,,56,0,1,False,False
vivalalova-mongo-ts,claudemarketplaces,plugins,0,,,88,0,1,False,False
jmgilman-sow,claudemarketplaces,plugins,0,,,50,0,1,False,False
kiernanmcgowan-ai,claudemarketplaces,plugins,0,,,825,0,15,False,False
itamarzand88-claude-code-canvas-windows,claudemarketplaces,plugins,0,,,126,0,1,False,False
wilbeibi-claude-toolkit,claudemarketplaces,plugins,0,,,53,0,7,False,False
yhzion-claude-code-skillfy,claudemarketplaces,plugins,0,,,77,0,1,False,False
raydocs-evolution-skills,claudemarketplaces,plugins,0,,,40,0,1,False,False
twofoldtech-dakota-orc,claudemarketplaces,plugins,0,,,68,0,1,False,False
nijjaraerp-claude,claudemarketplaces,plugins,0,,,24,0,2,False,False
ba-calderonmorales-immersive-awe-canvas,claudemarketplaces,plugins,0,,,117,0,2,False,False
tungpun-skills,claudemarketplaces,plugins,0,,,47,0,1,False,False
maxghenis-namecast,claudemarketplaces,plugins,0,,,113,0,1,False,False
cameronsjo-rules,claudemarketplaces,plugins,0,,,101,0,1,False,False
mattjoyce-claude-plugins,claudemarketplaces,plugins,0,,,43,0,1,False,False
pknull-asha-marketplace,claudemarketplaces,plugins,0,,,112,0,7,False,False
sabhyac26-cc-wrapped,claudemarketplaces,plugins,0,,,19,0,1,False,False
prassoai-macroscope-local,claudemarketplaces,plugins,0,,,23,0,1,False,False
maxgent-ai-maxgent-plugin,claudemarketplaces,plugins,0,,,117,0,1,False,False
gonzaloetjo-solidity-audit-skills,claudemarketplaces,plugins,0,,,59,0,2,False,False
goulkreek-wizapp-claude-marketplace,claudemarketplaces,plugins,0,,,80,0,1,False,False
haleyrc-claude-plugins,claudemarketplaces,plugins,0,,,44,0,3,False,False
mineru98-llm-proxy-skills,claudemarketplaces,plugins,0,,,75,0,1,False,False
cirra-ai-skills,claudemarketplaces,plugins,0,,,41,0,1,False,False
a3lem-my-claude-plugins,claudemarketplaces,plugins,0,,,44,0,4,False,False
